"","ID","Age","flights","duration","max","Treatment","colonie","Date"
"N 5368.34100","N 5368",15,2,3.2,27,"pesticide","N",2016-10-04
"N 5368.34101","N 5368",16,9,50.85,27,"pesticide","N",2016-10-04
"N 5368.34102","N 5368",17,11,40.1833333333333,27,"pesticide","N",2016-10-04
"N 5368.34103","N 5368",18,11,43.9333333333333,27,"pesticide","N",2016-10-04
"N 5368.34104","N 5368",19,14,92.3666666666667,27,"pesticide","N",2016-10-04
"N 5368.34105","N 5368",20,12,51.3666666666667,27,"pesticide","N",2016-10-04
"N 5368.34106","N 5368",21,8,307.683333333333,27,"pesticide","N",2016-10-04
"N 5368.34107","N 5368",22,8,382,27,"pesticide","N",2016-10-04
"N 5368.34108","N 5368",23,5,284.433333333333,27,"pesticide","N",2016-10-04
"N 5368.34109","N 5368",24,3,208.133333333333,27,"pesticide","N",2016-10-04
"N 5368.34110","N 5368",25,1,109.85,27,"pesticide","N",2016-10-04
"N 5368.34111","N 5368",26,0,0,27,"pesticide","N",2016-10-04
"N 5368.34112","N 5368",27,1,95.55,27,"pesticide","N",2016-10-04
"N 5370.34126","N 5370",6,0,0,14,"pesticide","N",2016-09-21
"N 5370.34127","N 5370",7,0,0,14,"pesticide","N",2016-09-21
"N 5370.34128","N 5370",8,0,0,14,"pesticide","N",2016-09-21
"N 5370.34129","N 5370",9,0,0,14,"pesticide","N",2016-09-21
"N 5370.34130","N 5370",10,0,0,14,"pesticide","N",2016-09-21
"N 5370.34131","N 5370",11,0,0,14,"pesticide","N",2016-09-21
"N 5370.34132","N 5370",12,0,0,14,"pesticide","N",2016-09-21
"N 5370.34133","N 5370",13,1,3.06666666666667,14,"pesticide","N",2016-09-21
"N 5370.34134","N 5370",14,1,1.96666666666667,14,"pesticide","N",2016-09-21
"N 5372.34161","N 5372",6,0,0,8,"pesticide","N",2016-09-15
"N 5372.34162","N 5372",7,0,0,8,"pesticide","N",2016-09-15
"N 5372.34163","N 5372",8,2,6.53333333333333,8,"pesticide","N",2016-09-15
"N 5374.34196","N 5374",6,0,0,9,"pesticide","N",2016-09-16
"N 5374.34197","N 5374",7,0,0,9,"pesticide","N",2016-09-16
"N 5374.34198","N 5374",8,2,27.0666666666667,9,"pesticide","N",2016-09-16
"N 5374.34199","N 5374",9,1,1.25,9,"pesticide","N",2016-09-16
