ID;Age;flights;duration;max;Treatment
dac10000004f;10;5;12;20;pesticide
dac10000004f;11;2;3;20;pesticide
dac10000004f;12;1;2;20;pesticide
dac10000004f;13;2;2;20;pesticide
dac10000004f;14;7;167;20;pesticide
dac10000004f;15;6;125;20;pesticide
dac10000004f;16;6;136;20;pesticide
dac10000004f;17;8;65;20;pesticide
dac10000004f;18;9;248;20;pesticide
dac10000004f;19;1;41;20;pesticide
dac10000004f;20;4;220;20;pesticide
dac100000054;0;0;0;6;pesticide
dac100000054;1;0;0;6;pesticide
dac100000054;2;0;0;6;pesticide
dac100000054;3;0;0;6;pesticide
dac100000054;4;0;0;6;pesticide
dac100000054;5;2;7;6;pesticide
dac100000054;6;4;8;6;pesticide
dac100000056;0;0;0;10;pesticide
dac100000056;1;0;0;10;pesticide
dac100000056;2;0;0;10;pesticide
dac100000056;3;0;0;10;pesticide
dac100000056;4;1;22;10;pesticide
dac100000056;5;1;4;10;pesticide
dac100000056;6;1;7;10;pesticide
dac100000056;7;2;3;10;pesticide
dac100000056;8;3;12;10;pesticide
dac100000056;9;4;12;10;pesticide
dac100000056;10;4;7;10;pesticide
dac100000057;0;0;0;8;pesticide
dac100000057;1;0;0;8;pesticide
dac100000057;2;0;0;8;pesticide
dac100000057;3;0;0;8;pesticide
dac100000057;4;0;0;8;pesticide
dac100000057;5;0;0;8;pesticide
dac100000057;6;0;0;8;pesticide
dac100000057;7;0;0;8;pesticide
dac100000057;8;1;0;8;pesticide
dac10000005a;0;0;0;17;pesticide
dac10000005a;1;0;0;17;pesticide
dac10000005a;2;0;0;17;pesticide
dac10000005a;3;0;0;17;pesticide
dac10000005a;4;2;18;17;pesticide
dac10000005a;5;2;6;17;pesticide
dac10000005a;6;4;11;17;pesticide
dac10000005a;7;4;9;17;pesticide
dac10000005a;8;6;7;17;pesticide
dac10000005a;9;7;7;17;pesticide
dac10000005a;10;8;10;17;pesticide
dac10000005a;11;8;14;17;pesticide
dac10000005a;12;7;328;17;pesticide
dac10000005a;13;8;130;17;pesticide
dac10000005a;14;10;197;17;pesticide
dac10000005a;15;15;314;17;pesticide
dac10000005a;16;8;280;17;pesticide
dac10000005a;17;12;286;17;pesticide
dac10000005c;0;0;0;3;pesticide
dac10000005c;1;0;0;3;pesticide
dac10000005c;2;0;0;3;pesticide
dac10000005c;3;1;6;3;pesticide
dac10000005d;0;0;0;21;pesticide
dac10000005d;1;0;0;21;pesticide
dac10000005d;2;0;0;21;pesticide
dac10000005d;3;0;0;21;pesticide
dac10000005d;4;2;6;21;pesticide
dac10000005d;5;0;0;21;pesticide
dac10000005d;6;2;0;21;pesticide
dac10000005d;7;1;2;21;pesticide
dac10000005d;8;1;2;21;pesticide
dac10000005d;9;2;5;21;pesticide
dac10000005d;10;2;4;21;pesticide
dac10000005d;11;3;4;21;pesticide
dac10000005d;12;4;2;21;pesticide
dac10000005d;13;1;201;21;pesticide
dac10000005d;14;1;0;21;pesticide
dac10000005d;15;3;8;21;pesticide
dac10000005d;16;10;202;21;pesticide
dac10000005d;17;11;414;21;pesticide
dac10000005d;18;11;378;21;pesticide
dac10000005d;19;11;430;21;pesticide
dac10000005d;20;6;195;21;pesticide
dac10000005d;21;4;80;21;pesticide
dac10000005e;0;0;0;3;pesticide
dac10000005e;1;0;0;3;pesticide
dac10000005e;2;0;0;3;pesticide
dac10000005e;3;1;0;3;pesticide
dac100000060;0;0;0;11;pesticide
dac100000060;1;0;0;11;pesticide
dac100000060;2;0;0;11;pesticide
dac100000060;3;0;0;11;pesticide
dac100000060;4;4;175;11;pesticide
dac100000060;5;5;32;11;pesticide
dac100000060;6;6;218;11;pesticide
dac100000060;7;7;247;11;pesticide
dac100000060;8;5;376;11;pesticide
dac100000060;9;6;231;11;pesticide
dac100000060;10;7;157;11;pesticide
dac100000060;11;1;4;11;pesticide
dac100000061;0;0;0;7;pesticide
dac100000061;1;0;0;7;pesticide
dac100000061;2;0;0;7;pesticide
dac100000061;3;0;0;7;pesticide
dac100000061;4;1;33;7;pesticide
dac100000061;5;2;14;7;pesticide
dac100000061;6;4;24;7;pesticide
dac100000061;7;4;233;7;pesticide
dac100000063;0;0;0;5;pesticide
dac100000063;1;0;0;5;pesticide
dac100000063;2;0;0;5;pesticide
dac100000063;3;0;0;5;pesticide
dac100000063;4;1;12;5;pesticide
dac100000063;5;1;7;5;pesticide
dac100000065;0;0;0;10;pesticide
dac100000065;1;0;0;10;pesticide
dac100000065;2;0;0;10;pesticide
dac100000065;3;0;0;10;pesticide
dac100000065;4;1;14;10;pesticide
dac100000065;5;1;5;10;pesticide
dac100000065;6;2;8;10;pesticide
dac100000065;7;4;12;10;pesticide
dac100000065;8;3;7;10;pesticide
dac100000065;9;4;8;10;pesticide
dac100000065;10;7;81;10;pesticide
dac100000066;0;0;0;13;pesticide
dac100000066;1;0;0;13;pesticide
dac100000066;2;0;0;13;pesticide
dac100000066;3;0;0;13;pesticide
dac100000066;4;1;36;13;pesticide
dac100000066;5;0;0;13;pesticide
dac100000066;6;1;11;13;pesticide
dac100000066;7;0;0;13;pesticide
dac100000066;8;1;13;13;pesticide
dac100000066;9;2;213;13;pesticide
dac100000066;10;1;4;13;pesticide
dac100000066;11;3;43;13;pesticide
dac100000066;12;2;3;13;pesticide
dac100000066;13;2;5;13;pesticide
dac100000067;0;1;31;0;pesticide
dac100000068;0;0;0;5;pesticide
dac100000068;1;0;0;5;pesticide
dac100000068;2;0;0;5;pesticide
dac100000068;3;0;0;5;pesticide
dac100000068;4;1;9;5;pesticide
dac100000068;5;1;7;5;pesticide
dac100000069;0;0;0;14;pesticide
dac100000069;1;0;0;14;pesticide
dac100000069;2;0;0;14;pesticide
dac100000069;3;0;0;14;pesticide
dac100000069;4;4;0;14;pesticide
dac100000069;5;1;8;14;pesticide
dac100000069;6;3;6;14;pesticide
dac100000069;7;1;5;14;pesticide
dac100000069;8;2;7;14;pesticide
dac100000069;9;4;9;14;pesticide
dac100000069;10;1;4;14;pesticide
dac100000069;11;5;12;14;pesticide
dac100000069;12;3;6;14;pesticide
dac100000069;13;1;2;14;pesticide
dac100000069;14;2;4;14;pesticide
dac10000006d;0;0;0;7;pesticide
dac10000006d;1;0;0;7;pesticide
dac10000006d;2;0;0;7;pesticide
dac10000006d;3;0;0;7;pesticide
dac10000006d;4;1;31;7;pesticide
dac10000006d;5;0;0;7;pesticide
dac10000006d;6;2;16;7;pesticide
dac10000006d;7;2;5;7;pesticide
dac100000070;0;0;0;3;pesticide
dac100000070;1;0;0;3;pesticide
dac100000070;2;0;0;3;pesticide
dac100000070;3;2;6;3;pesticide
dac100000072;0;0;0;8;pesticide
dac100000072;1;0;0;8;pesticide
dac100000072;2;0;0;8;pesticide
dac100000072;3;0;0;8;pesticide
dac100000072;4;0;0;8;pesticide
dac100000072;5;1;34;8;pesticide
dac100000072;6;0;0;8;pesticide
dac100000072;7;3;12;8;pesticide
dac100000072;8;5;76;8;pesticide
dac100000073;0;0;0;4;pesticide
dac100000073;1;0;0;4;pesticide
dac100000073;2;0;0;4;pesticide
dac100000073;3;0;0;4;pesticide
dac100000073;4;1;30;4;pesticide
dac100000076;0;0;0;5;pesticide
dac100000076;1;0;0;5;pesticide
dac100000076;2;0;0;5;pesticide
dac100000076;3;0;0;5;pesticide
dac100000076;4;2;26;5;pesticide
dac100000076;5;1;0;5;pesticide
dac100000077;0;0;0;7;pesticide
dac100000077;1;0;0;7;pesticide
dac100000077;2;0;0;7;pesticide
dac100000077;3;0;0;7;pesticide
dac100000077;4;0;0;7;pesticide
dac100000077;5;1;17;7;pesticide
dac100000077;6;0;0;7;pesticide
dac100000077;7;1;4;7;pesticide
dac100000078;0;0;0;4;pesticide
dac100000078;1;0;0;4;pesticide
dac100000078;2;0;0;4;pesticide
dac100000078;3;0;0;4;pesticide
dac100000078;4;1;2;4;pesticide
dac10000007a;0;0;0;4;pesticide
dac10000007a;1;0;0;4;pesticide
dac10000007a;2;0;0;4;pesticide
dac10000007a;3;0;0;4;pesticide
dac10000007a;4;1;12;4;pesticide
dac10000007c;0;0;0;10;pesticide
dac10000007c;1;0;0;10;pesticide
dac10000007c;2;0;0;10;pesticide
dac10000007c;3;2;4;10;pesticide
dac10000007c;4;4;29;10;pesticide
dac10000007c;5;3;24;10;pesticide
dac10000007c;6;0;0;10;pesticide
dac10000007c;7;1;7;10;pesticide
dac10000007c;8;2;6;10;pesticide
dac10000007c;9;2;5;10;pesticide
dac10000007c;10;1;2;10;pesticide
dac10000007d;0;0;0;6;pesticide
dac10000007d;1;0;0;6;pesticide
dac10000007d;2;0;0;6;pesticide
dac10000007d;3;0;0;6;pesticide
dac10000007d;4;1;5;6;pesticide
dac10000007d;5;1;3;6;pesticide
dac10000007d;6;2;9;6;pesticide
dac10000007e;0;0;0;9;pesticide
dac10000007e;1;0;0;9;pesticide
dac10000007e;2;0;0;9;pesticide
dac10000007e;3;0;0;9;pesticide
dac10000007e;4;0;0;9;pesticide
dac10000007e;5;1;12;9;pesticide
dac10000007e;6;0;0;9;pesticide
dac10000007e;7;2;17;9;pesticide
dac10000007e;8;0;0;9;pesticide
dac10000007e;9;2;18;9;pesticide
dac100000081;0;0;0;19;pesticide
dac100000081;1;0;0;19;pesticide
dac100000081;2;0;0;19;pesticide
dac100000081;3;0;0;19;pesticide
dac100000081;4;1;11;19;pesticide
dac100000081;5;1;0;19;pesticide
dac100000081;6;1;4;19;pesticide
dac100000081;7;1;9;19;pesticide
dac100000081;8;1;3;19;pesticide
dac100000081;9;3;4;19;pesticide
dac100000081;10;2;4;19;pesticide
dac100000081;11;3;5;19;pesticide
dac100000081;12;1;0;19;pesticide
dac100000081;13;2;3;19;pesticide
dac100000081;14;3;2;19;pesticide
dac100000081;15;4;6;19;pesticide
dac100000081;16;2;2;19;pesticide
dac100000081;17;3;8;19;pesticide
dac100000081;18;4;9;19;pesticide
dac100000081;19;3;5;19;pesticide
dac100000083;0;0;0;4;pesticide
dac100000083;1;0;0;4;pesticide
dac100000083;2;0;0;4;pesticide
dac100000083;3;0;0;4;pesticide
dac100000083;4;1;0;4;pesticide
dac100000086;0;0;0;5;pesticide
dac100000086;1;0;0;5;pesticide
dac100000086;2;0;0;5;pesticide
dac100000086;3;1;0;5;pesticide
dac100000086;4;1;9;5;pesticide
dac100000086;5;1;13;5;pesticide
dac100000088;0;0;0;5;pesticide
dac100000088;1;0;0;5;pesticide
dac100000088;2;0;0;5;pesticide
dac100000088;3;0;0;5;pesticide
dac100000088;4;3;10;5;pesticide
dac100000088;5;1;5;5;pesticide
dac100000089;0;0;0;17;pesticide
dac100000089;1;0;0;17;pesticide
dac100000089;2;0;0;17;pesticide
dac100000089;3;0;0;17;pesticide
dac100000089;4;1;15;17;pesticide
dac100000089;5;1;7;17;pesticide
dac100000089;6;1;5;17;pesticide
dac100000089;7;1;9;17;pesticide
dac100000089;8;2;10;17;pesticide
dac100000089;9;3;7;17;pesticide
dac100000089;10;2;3;17;pesticide
dac100000089;11;2;8;17;pesticide
dac100000089;12;3;9;17;pesticide
dac100000089;13;2;2;17;pesticide
dac100000089;14;4;3;17;pesticide
dac100000089;15;5;10;17;pesticide
dac100000089;16;14;59;17;pesticide
dac100000089;17;7;28;17;pesticide
dac10000008a;0;0;0;4;pesticide
dac10000008a;1;0;0;4;pesticide
dac10000008a;2;0;0;4;pesticide
dac10000008a;3;0;0;4;pesticide
dac10000008a;4;1;3;4;pesticide
dac10000008f;0;0;0;5;pesticide
dac10000008f;1;0;0;5;pesticide
dac10000008f;2;0;0;5;pesticide
dac10000008f;3;0;0;5;pesticide
dac10000008f;4;0;0;5;pesticide
dac10000008f;5;1;9;5;pesticide
dac100000090;0;0;0;6;pesticide
dac100000090;1;0;0;6;pesticide
dac100000090;2;0;0;6;pesticide
dac100000090;3;0;0;6;pesticide
dac100000090;4;1;11;6;pesticide
dac100000090;5;0;0;6;pesticide
dac100000090;6;1;0;6;pesticide
dac100000092;0;0;0;12;pesticide
dac100000092;1;0;0;12;pesticide
dac100000092;2;0;0;12;pesticide
dac100000092;3;0;0;12;pesticide
dac100000092;4;0;0;12;pesticide
dac100000092;5;1;4;12;pesticide
dac100000092;6;2;7;12;pesticide
dac100000092;7;2;7;12;pesticide
dac100000092;8;1;3;12;pesticide
dac100000092;9;4;7;12;pesticide
dac100000092;10;1;4;12;pesticide
dac100000092;11;0;0;12;pesticide
dac100000092;12;1;0;12;pesticide
dac100000093;0;0;0;12;pesticide
dac100000093;1;0;0;12;pesticide
dac100000093;2;0;0;12;pesticide
dac100000093;3;0;0;12;pesticide
dac100000093;4;1;25;12;pesticide
dac100000093;5;0;0;12;pesticide
dac100000093;6;1;6;12;pesticide
dac100000093;7;3;10;12;pesticide
dac100000093;8;4;8;12;pesticide
dac100000093;9;4;11;12;pesticide
dac100000093;10;4;9;12;pesticide
dac100000093;11;9;35;12;pesticide
dac100000093;12;4;23;12;pesticide
dac100000094;0;0;0;18;pesticide
dac100000094;1;0;0;18;pesticide
dac100000094;2;0;0;18;pesticide
dac100000094;3;0;0;18;pesticide
dac100000094;4;0;0;18;pesticide
dac100000094;5;1;7;18;pesticide
dac100000094;6;2;13;18;pesticide
dac100000094;7;1;6;18;pesticide
dac100000094;8;2;2;18;pesticide
dac100000094;9;2;5;18;pesticide
dac100000094;10;5;9;18;pesticide
dac100000094;11;3;5;18;pesticide
dac100000094;12;6;8;18;pesticide
dac100000094;13;4;7;18;pesticide
dac100000094;14;2;4;18;pesticide
dac100000094;15;7;274;18;pesticide
dac100000094;16;7;356;18;pesticide
dac100000094;17;10;373;18;pesticide
dac100000094;18;6;214;18;pesticide
dac100000095;0;0;0;14;pesticide
dac100000095;1;0;0;14;pesticide
dac100000095;2;0;0;14;pesticide
dac100000095;3;0;0;14;pesticide
dac100000095;4;1;15;14;pesticide
dac100000095;5;0;0;14;pesticide
dac100000095;6;1;5;14;pesticide
dac100000095;7;1;5;14;pesticide
dac100000095;8;1;5;14;pesticide
dac100000095;9;2;9;14;pesticide
dac100000095;10;2;4;14;pesticide
dac100000095;11;1;3;14;pesticide
dac100000095;12;1;5;14;pesticide
dac100000095;13;0;0;14;pesticide
dac100000095;14;1;3;14;pesticide
dac100000096;0;0;0;41;pesticide
dac100000096;1;0;0;41;pesticide
dac100000096;2;0;0;41;pesticide
dac100000096;3;1;2;41;pesticide
dac100000096;4;1;7;41;pesticide
dac100000096;5;0;0;41;pesticide
dac100000096;6;1;5;41;pesticide
dac100000096;7;2;7;41;pesticide
dac100000096;8;1;3;41;pesticide
dac100000096;9;4;9;41;pesticide
dac100000096;10;5;11;41;pesticide
dac100000096;11;6;4;41;pesticide
dac100000096;12;4;5;41;pesticide
dac100000096;13;3;123;41;pesticide
dac100000096;14;4;6;41;pesticide
dac100000096;15;11;152;41;pesticide
dac100000096;16;11;24;41;pesticide
dac100000096;17;9;187;41;pesticide
dac100000096;18;2;15;41;pesticide
dac100000096;19;8;367;41;pesticide
dac100000096;20;9;418;41;pesticide
dac100000096;21;10;400;41;pesticide
dac100000096;22;10;415;41;pesticide
dac100000096;23;8;362;41;pesticide
dac100000096;24;9;251;41;pesticide
dac100000096;25;2;12;41;pesticide
dac100000096;26;4;13;41;pesticide
dac100000096;27;4;69;41;pesticide
dac100000096;28;4;172;41;pesticide
dac100000096;29;5;323;41;pesticide
dac100000096;30;6;213;41;pesticide
dac100000096;31;5;329;41;pesticide
dac100000096;32;7;147;41;pesticide
dac100000096;33;5;180;41;pesticide
dac100000096;34;6;107;41;pesticide
dac100000096;35;6;148;41;pesticide
dac100000096;36;4;130;41;pesticide
dac100000096;37;3;180;41;pesticide
dac100000096;38;8;115;41;pesticide
dac100000096;39;7;78;41;pesticide
dac100000096;40;5;391;41;pesticide
dac100000096;41;6;262;41;pesticide
dac100000097;0;0;0;6;pesticide
dac100000097;1;0;0;6;pesticide
dac100000097;2;0;0;6;pesticide
dac100000097;3;0;0;6;pesticide
dac100000097;4;1;30;6;pesticide
dac100000097;5;1;4;6;pesticide
dac100000097;6;1;6;6;pesticide
dac10000009a;0;0;0;9;pesticide
dac10000009a;1;0;0;9;pesticide
dac10000009a;2;0;0;9;pesticide
dac10000009a;3;0;0;9;pesticide
dac10000009a;4;1;2;9;pesticide
dac10000009a;5;2;5;9;pesticide
dac10000009a;6;1;3;9;pesticide
dac10000009a;7;1;5;9;pesticide
dac10000009a;8;3;10;9;pesticide
dac10000009a;9;3;90;9;pesticide
dac10000009b;0;0;0;7;pesticide
dac10000009b;1;0;0;7;pesticide
dac10000009b;2;0;0;7;pesticide
dac10000009b;3;1;11;7;pesticide
dac10000009b;4;1;0;7;pesticide
dac10000009b;5;2;6;7;pesticide
dac10000009b;6;4;10;7;pesticide
dac10000009b;7;3;8;7;pesticide
dac10000009e;0;0;0;4;pesticide
dac10000009e;1;0;0;4;pesticide
dac10000009e;2;0;0;4;pesticide
dac10000009e;3;0;0;4;pesticide
dac10000009e;4;1;2;4;pesticide
dac1000000a0;0;0;0;7;pesticide
dac1000000a0;1;0;0;7;pesticide
dac1000000a0;2;0;0;7;pesticide
dac1000000a0;3;1;18;7;pesticide
dac1000000a0;4;0;0;7;pesticide
dac1000000a0;5;1;6;7;pesticide
dac1000000a0;6;2;10;7;pesticide
dac1000000a0;7;1;78;7;pesticide
dac1000000a1;0;0;0;5;pesticide
dac1000000a1;1;0;0;5;pesticide
dac1000000a1;2;0;0;5;pesticide
dac1000000a1;3;2;16;5;pesticide
dac1000000a1;4;2;4;5;pesticide
dac1000000a1;5;1;4;5;pesticide
dac1000000a3;0;0;0;3;pesticide
dac1000000a3;1;0;0;3;pesticide
dac1000000a3;2;0;0;3;pesticide
dac1000000a3;3;2;2;3;pesticide
dac1000000ab;0;0;0;6;pesticide
dac1000000ab;1;0;0;6;pesticide
dac1000000ab;2;0;0;6;pesticide
dac1000000ab;3;0;0;6;pesticide
dac1000000ab;4;5;58;6;pesticide
dac1000000ab;5;6;35;6;pesticide
dac1000000ab;6;2;10;6;pesticide
dac1000000ac;0;0;0;12;pesticide
dac1000000ac;1;0;0;12;pesticide
dac1000000ac;2;0;0;12;pesticide
dac1000000ac;3;0;0;12;pesticide
dac1000000ac;4;0;0;12;pesticide
dac1000000ac;5;1;18;12;pesticide
dac1000000ac;6;1;0;12;pesticide
dac1000000ac;7;1;6;12;pesticide
dac1000000ac;8;2;4;12;pesticide
dac1000000ac;9;3;122;12;pesticide
dac1000000ac;10;3;16;12;pesticide
dac1000000ac;11;3;122;12;pesticide
dac1000000ac;12;1;3;12;pesticide
dac1000000ad;0;0;0;4;pesticide
dac1000000ad;1;0;0;4;pesticide
dac1000000ad;2;0;0;4;pesticide
dac1000000ad;3;0;0;4;pesticide
dac1000000ad;4;2;12;4;pesticide
dac1000000ae;0;0;0;6;pesticide
dac1000000ae;1;0;0;6;pesticide
dac1000000ae;2;0;0;6;pesticide
dac1000000ae;3;0;0;6;pesticide
dac1000000ae;4;1;10;6;pesticide
dac1000000ae;5;1;0;6;pesticide
dac1000000ae;6;1;3;6;pesticide
dac1000000b3;0;0;0;8;pesticide
dac1000000b3;1;0;0;8;pesticide
dac1000000b3;2;0;0;8;pesticide
dac1000000b3;3;0;0;8;pesticide
dac1000000b3;4;1;6;8;pesticide
dac1000000b3;5;2;6;8;pesticide
dac1000000b3;6;2;3;8;pesticide
dac1000000b3;7;0;0;8;pesticide
dac1000000b3;8;1;0;8;pesticide
dac1000000b4;0;0;0;3;pesticide
dac1000000b4;1;0;0;3;pesticide
dac1000000b4;2;0;0;3;pesticide
dac1000000b4;3;1;5;3;pesticide
dac1000000b9;0;0;0;22;pesticide
dac1000000b9;1;0;0;22;pesticide
dac1000000b9;2;0;0;22;pesticide
dac1000000b9;3;0;0;22;pesticide
dac1000000b9;4;0;0;22;pesticide
dac1000000b9;5;1;9;22;pesticide
dac1000000b9;6;1;3;22;pesticide
dac1000000b9;7;2;4;22;pesticide
dac1000000b9;8;1;2;22;pesticide
dac1000000b9;9;1;3;22;pesticide
dac1000000b9;10;2;2;22;pesticide
dac1000000b9;11;2;5;22;pesticide
dac1000000b9;12;2;2;22;pesticide
dac1000000b9;13;3;4;22;pesticide
dac1000000b9;14;1;3;22;pesticide
dac1000000b9;15;1;6;22;pesticide
dac1000000b9;16;2;5;22;pesticide
dac1000000b9;17;4;22;22;pesticide
dac1000000b9;18;7;34;22;pesticide
dac1000000b9;19;8;90;22;pesticide
dac1000000b9;20;7;101;22;pesticide
dac1000000b9;21;2;5;22;pesticide
dac1000000b9;22;5;80;22;pesticide
dac1000000bc;0;0;0;5;pesticide
dac1000000bc;1;0;0;5;pesticide
dac1000000bc;2;0;0;5;pesticide
dac1000000bc;3;0;0;5;pesticide
dac1000000bc;4;0;0;5;pesticide
dac1000000bc;5;1;37;5;pesticide
dac1000000c0;0;0;0;6;pesticide
dac1000000c0;1;0;0;6;pesticide
dac1000000c0;2;0;0;6;pesticide
dac1000000c0;3;0;0;6;pesticide
dac1000000c0;4;1;3;6;pesticide
dac1000000c0;5;5;17;6;pesticide
dac1000000c0;6;1;13;6;pesticide
dac1000000c6;0;0;0;12;pesticide
dac1000000c6;1;0;0;12;pesticide
dac1000000c6;2;0;0;12;pesticide
dac1000000c6;3;0;0;12;pesticide
dac1000000c6;4;1;12;12;pesticide
dac1000000c6;5;1;4;12;pesticide
dac1000000c6;6;1;3;12;pesticide
dac1000000c6;7;2;5;12;pesticide
dac1000000c6;8;4;9;12;pesticide
dac1000000c6;9;3;4;12;pesticide
dac1000000c6;10;4;4;12;pesticide
dac1000000c6;11;3;6;12;pesticide
dac1000000c6;12;2;0;12;pesticide
dac1000000c7;0;0;0;21;pesticide
dac1000000c7;1;0;0;21;pesticide
dac1000000c7;2;0;0;21;pesticide
dac1000000c7;3;1;46;21;pesticide
dac1000000c7;4;2;6;21;pesticide
dac1000000c7;5;1;5;21;pesticide
dac1000000c7;6;1;2;21;pesticide
dac1000000c7;7;2;6;21;pesticide
dac1000000c7;8;4;31;21;pesticide
dac1000000c7;9;3;6;21;pesticide
dac1000000c7;10;2;2;21;pesticide
dac1000000c7;11;6;19;21;pesticide
dac1000000c7;12;4;9;21;pesticide
dac1000000c7;13;7;15;21;pesticide
dac1000000c7;14;6;77;21;pesticide
dac1000000c7;15;10;129;21;pesticide
dac1000000c7;16;16;228;21;pesticide
dac1000000c7;17;6;209;21;pesticide
dac1000000c7;18;1;3;21;pesticide
dac1000000c7;19;9;365;21;pesticide
dac1000000c7;20;1;0;21;pesticide
dac1000000c7;21;1;0;21;pesticide
dac1000000c8;0;0;0;7;pesticide
dac1000000c8;1;0;0;7;pesticide
dac1000000c8;2;0;0;7;pesticide
dac1000000c8;3;0;0;7;pesticide
dac1000000c8;4;1;8;7;pesticide
dac1000000c8;5;1;4;7;pesticide
dac1000000c8;6;1;4;7;pesticide
dac1000000c8;7;1;2;7;pesticide
dac1000000ca;0;0;0;24;pesticide
dac1000000ca;1;0;0;24;pesticide
dac1000000ca;2;0;0;24;pesticide
dac1000000ca;3;1;7;24;pesticide
dac1000000ca;4;1;8;24;pesticide
dac1000000ca;5;0;0;24;pesticide
dac1000000ca;6;1;6;24;pesticide
dac1000000ca;7;2;16;24;pesticide
dac1000000ca;8;2;3;24;pesticide
dac1000000ca;9;2;10;24;pesticide
dac1000000ca;10;2;2;24;pesticide
dac1000000ca;11;2;4;24;pesticide
dac1000000ca;12;2;4;24;pesticide
dac1000000ca;13;3;6;24;pesticide
dac1000000ca;14;3;6;24;pesticide
dac1000000ca;15;4;4;24;pesticide
dac1000000ca;16;11;9;24;pesticide
dac1000000ca;17;6;11;24;pesticide
dac1000000ca;18;2;4;24;pesticide
dac1000000ca;19;5;114;24;pesticide
dac1000000ca;20;6;39;24;pesticide
dac1000000ca;21;5;35;24;pesticide
dac1000000ca;22;9;54;24;pesticide
dac1000000ca;23;12;292;24;pesticide
dac1000000ca;24;8;289;24;pesticide
dac1000000cb;0;0;0;18;pesticide
dac1000000cb;1;0;0;18;pesticide
dac1000000cb;2;0;0;18;pesticide
dac1000000cb;3;0;0;18;pesticide
dac1000000cb;4;1;12;18;pesticide
dac1000000cb;5;0;0;18;pesticide
dac1000000cb;6;0;0;18;pesticide
dac1000000cb;7;1;3;18;pesticide
dac1000000cb;8;2;9;18;pesticide
dac1000000cb;9;6;19;18;pesticide
dac1000000cb;10;2;96;18;pesticide
dac1000000cb;11;4;33;18;pesticide
dac1000000cb;12;4;33;18;pesticide
dac1000000cb;13;8;13;18;pesticide
dac1000000cb;14;5;91;18;pesticide
dac1000000cb;15;11;55;18;pesticide
dac1000000cb;16;5;8;18;pesticide
dac1000000cb;17;10;219;18;pesticide
dac1000000cb;18;3;70;18;pesticide
dac1000000cf;0;0;0;7;pesticide
dac1000000cf;1;0;0;7;pesticide
dac1000000cf;2;0;0;7;pesticide
dac1000000cf;3;0;0;7;pesticide
dac1000000cf;4;1;0;7;pesticide
dac1000000cf;5;2;56;7;pesticide
dac1000000cf;6;1;4;7;pesticide
dac1000000cf;7;2;8;7;pesticide
dac1000000d2;0;0;0;10;pesticide
dac1000000d2;1;0;0;10;pesticide
dac1000000d2;2;0;0;10;pesticide
dac1000000d2;3;2;0;10;pesticide
dac1000000d2;4;1;60;10;pesticide
dac1000000d2;5;0;0;10;pesticide
dac1000000d2;6;2;5;10;pesticide
dac1000000d2;7;2;8;10;pesticide
dac1000000d2;8;3;4;10;pesticide
dac1000000d2;9;5;92;10;pesticide
dac1000000d2;10;4;187;10;pesticide
dac1000000d3;0;0;0;5;pesticide
dac1000000d3;1;0;0;5;pesticide
dac1000000d3;2;0;0;5;pesticide
dac1000000d3;3;0;0;5;pesticide
dac1000000d3;4;0;0;5;pesticide
dac1000000d3;5;2;3;5;pesticide
dac1000000d4;0;0;0;4;pesticide
dac1000000d4;1;0;0;4;pesticide
dac1000000d4;2;0;0;4;pesticide
dac1000000d4;3;0;0;4;pesticide
dac1000000d4;4;1;65;4;pesticide
dac1000000d8;0;0;0;9;pesticide
dac1000000d8;1;0;0;9;pesticide
dac1000000d8;2;0;0;9;pesticide
dac1000000d8;3;0;0;9;pesticide
dac1000000d8;4;3;145;9;pesticide
dac1000000d8;5;5;7;9;pesticide
dac1000000d8;6;2;2;9;pesticide
dac1000000d8;7;3;7;9;pesticide
dac1000000d8;8;5;73;9;pesticide
dac1000000d8;9;1;23;9;pesticide
dac1000000d9;0;0;0;34;pesticide
dac1000000d9;1;0;0;34;pesticide
dac1000000d9;2;0;0;34;pesticide
dac1000000d9;3;0;0;34;pesticide
dac1000000d9;4;1;6;34;pesticide
dac1000000d9;5;3;10;34;pesticide
dac1000000d9;6;4;6;34;pesticide
dac1000000d9;7;1;3;34;pesticide
dac1000000d9;8;2;6;34;pesticide
dac1000000d9;9;2;4;34;pesticide
dac1000000d9;10;3;9;34;pesticide
dac1000000d9;11;2;5;34;pesticide
dac1000000d9;12;2;4;34;pesticide
dac1000000d9;13;0;0;34;pesticide
dac1000000d9;14;2;2;34;pesticide
dac1000000d9;15;1;0;34;pesticide
dac1000000d9;16;1;0;34;pesticide
dac1000000d9;17;3;109;34;pesticide
dac1000000d9;18;2;3;34;pesticide
dac1000000d9;19;2;4;34;pesticide
dac1000000d9;20;0;0;34;pesticide
dac1000000d9;21;0;0;34;pesticide
dac1000000d9;22;1;208;34;pesticide
dac1000000d9;23;3;12;34;pesticide
dac1000000d9;24;4;36;34;pesticide
dac1000000d9;25;5;173;34;pesticide
dac1000000d9;26;2;31;34;pesticide
dac1000000d9;27;1;6;34;pesticide
dac1000000d9;28;1;10;34;pesticide
dac1000000d9;29;2;16;34;pesticide
dac1000000d9;30;2;235;34;pesticide
dac1000000d9;31;4;236;34;pesticide
dac1000000d9;32;3;212;34;pesticide
